title,price,description,reviews_text,img_src,img_srcset,page_url,reviews_count,image_path
Asus ZenBook U...,$1239.2,"Asus ZenBook UX530UX-FY040T Blue, 15.6"" FHD, Core i7-7500U, 8GB, 512GB SSD, GeForce GTX950M 2GB, Windows 10 Home, Eng kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000091.jpg
ThinkPad X230,$1244.99,"12.5"", Core i5 2.6GHz, 8GB, 180GB SSD, Win7 Pro 64bit",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000092.jpg
Asus ROG Strix...,$1259,"Asus ROG Strix GL753VE-GC096T, 17.3"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 4GB, Windows 10 Home, Eng kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000093.jpg
Apple MacBook...,$1260.13,"Apple MacBook Air 13"", i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, ENG",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000094.jpg
Dell Latitude...,$1271.06,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 1TB, GeForce GT930MX, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000095.jpg
Hewlett Packar...,$1273.11,"Hewlett Packard Spectre 13-v106na Dark Ash Silver, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000096.jpg
Dell XPS 13,$1281.99,"13.3"" Touch, Core i5-4210U, 8GB, 128GB SSD, Windows 8.1",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000097.jpg
Toshiba Porteg...,$1294.74,"Toshiba Portege Z30-C-16K Grey, 13.3"" FHD, Core i5-6200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000098.jpg
MSI GL62VR 7RF...,$1299,"MSI GL62VR 7RFX, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 256GB SSD, GeForce GTX 1060 3GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000099.jpg
Dell Latitude...,$1310.39,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000100.jpg
ThinkPad X240,$1311.99,"12.5"", Core i5-4300U, 8GB, 240GB SSD, Win7 Pro 64bit",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000101.jpg
Hewlett Packar...,$1326.83,"Hewlett Packard ProBook 640 G3, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000102.jpg
Apple MacBook...,$1333,"Apple MacBook Pro 13"" Space Gray, Core i5 2.3GHz, 8GB, 128GB SSD, Iris Plus 640, ENG",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000103.jpg
Dell Latitude...,$1337.28,"Dell Latitude 5580, 15.6"" FHD, Core i7-7600U, 8GB, 256GB SSD, GeForce GT930MX, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000104.jpg
Dell Latitude...,$1338.37,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Linux + Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000105.jpg
Dell Latitude...,$1341.22,"Dell Latitude 5580, 15.6"" FHD, Core i7-7600U, 16GB, 256GB SSD, GeForce GT930MX, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000106.jpg
Apple MacBook...,$1347.78,"Apple MacBook Air 13"", Intel Core i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, RUS",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000107.jpg
Lenovo ThinkPa...,$1349.23,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000108.jpg
Lenovo ThinkPa...,$1362.24,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000109.jpg
Toshiba Porteg...,$1366.32,"Toshiba Portege X20W-D-10V Black/Blue, 12.5"" FHD Touch, Core i7-7500U, 8GB, 512GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000110.jpg
Asus ASUSPRO B...,$1381.13,"Asus ASUSPRO B9440UA-GV0279R Gray, 14"" FHD, Core i7-7500U, 16GB, 512GB SSD, Windows 10 Pro, Eng kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000111.jpg
Lenovo Legion...,$1399,"Lenovo Legion Y720, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 2TB HDD, GeForce GTX 1060 6GB, DOS, RGB backlit keyboard",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000112.jpg
Asus ROG Strix...,$1399,"Asus ROG Strix GL702VM-GC146T, 17.3"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1060 3GB, Windows 10 Home, Eng kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000113.jpg
Asus ROG Strix...,$1769,"Asus ROG Strix GL702ZC-GC154T, 17.3"" FHD, Ryzen 7 1700, 16GB, 256GB + 1TB HDD, Radeon RX 580 4GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000114.jpg
Asus ROG Strix...,$1769,"Asus ROG Strix GL702ZC-GC209T, 17.3"" FHD IPS, Ryzen 7 1700, 16GB, 256GB SSD + 1TB HDD, Radeon RX 580 4GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000115.jpg
Asus ROG Strix...,$1799,"Asus ROG Strix SCAR Edition GL503VM-ED115T, 15.6"" FHD 120Hz, Core i7-7700HQ, 16GB, 256GB SSD + 1TB SSHD, GeForce GTX 1060 6GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=1,,data/images/img_000116.jpg
Asus VivoBook...,$295.99,"Asus VivoBook X441NA-GA190 Chocolate Black, 14"", Celeron N3450, 4GB, 128GB SSD, Endless OS, ENG kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000117.jpg
Prestigio Smar...,$299,"Prestigio SmartBook 133S Dark Grey, 13.3"" FHD IPS, Celeron N3350 1.1GHz, 4GB, 32GB, Windows 10 Pro + Office 365 1 gadam",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000118.jpg
Prestigio Smar...,$299,"Prestigio SmartBook 133S Gold, 13.3"" FHD IPS, Celeron N3350 1.1GHz, 4GB, 32GB, Windows 10 Pro + Office 365 1 gadam",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000119.jpg
Aspire E1-510,$306.99,"15.6"", Pentium N3520 2.16GHz, 4GB, 500GB, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000120.jpg
Lenovo V110-15...,$321.94,"Lenovo V110-15IAP, 15.6"" HD, Celeron N3350 1.1GHz, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000121.jpg
Lenovo V110-15...,$356.49,"Asus VivoBook 15 X540NA-GQ008T Chocolate Black, 15.6"" HD, Pentium N4200, 4GB, 500GB, Windows 10 Home, En kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000122.jpg
Hewlett Packar...,$364.46,"Hewlett Packard 250 G6 Dark Ash Silver, 15.6"" HD, Celeron N3060 1.6GHz, 4GB, 128GB SSD, DOS",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000123.jpg
Acer Aspire 3...,$372.7,"Acer Aspire 3 A315-31 Black, 15.6"" HD, Celeron N3350 1.1GHz, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000124.jpg
Acer Aspire A3...,$379.94,"Acer Aspire A315-31-C33J Black 15.6"", HD, Celeron N3350, 4GB DDR3L, 128GB, Windows 10 Home, ENG",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000125.jpg
Acer Aspire ES...,$379.95,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000126.jpg
Acer Aspire 3...,$391.48,"Acer Aspire 3 A315-31 Black, 15.6"" HD, Pentium N4200 1.1GHz, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000127.jpg
Acer Aspire 3...,$393.88,"Acer Aspire 3 A315-21, 15.6"", AMD A4-9120. 4GB. 128GB SSD, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000128.jpg
Asus VivoBook...,$399,"Asus VivoBook Max X541NA-GQ041 Black Chocolate, 15.6"" HD, Pentium N4200 1.1GHz, 4GB, 500GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000129.jpg
Asus VivoBook...,$399.99,"Asus VivoBook E502NA-GO022T Dark Blue, 15.6"" HD, Pentium N4200 1.1GHz, 4GB, 128GB SSD, Windows 10 Home, En/Ru kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000130.jpg
Lenovo ThinkPa...,$404.23,"Lenovo ThinkPad E31-80, 13.3"" HD, Celeron 3855U 1.6GHz, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000131.jpg
Acer Aspire 3...,$408.98,"Acer Aspire 3 A315-31 Black, 15.6"" HD, Pentium N4200 1.1GHz, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000132.jpg
Lenovo V110-15...,$409.63,"Lenovo V110-15ISK, 15.6"" HD, Core i3-6006U, 8GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000133.jpg
Acer Aspire ES...,$410.46,"Acer Aspire ES1-732 Black, 17.3"" HD+, Celeron, N3350, 4GB, 1TB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000134.jpg
Asus VivoBook...,$410.66,"Asus VivoBook 15 X540NA-GQ026T Chocolate Black, 15.6"" HD, Pentium N4200, 4GB, 128GB SSD, Windows 10 Home, En/Ru kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000135.jpg
Packard 255 G2,$416.99,"15.6"", AMD E2-3800 1.3GHz, 4GB, 500GB, Windows 8.1",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000136.jpg
Asus EeeBook R...,$433.3,"Asus EeeBook R416NA-FA014T, 14"" FHD, Pentium N4200, 4GB, 128GB eMMC, Windows 10 Home, Eng kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000137.jpg
Acer Aspire 3...,$436.29,"Acer Aspire 3 A315-51, 15.6"" HD, Core i3-6006U, 4GB, 1TB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000138.jpg
Acer Aspire ES...,$436.29,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 500GB, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000139.jpg
Acer Extensa 1...,$439.73,"Acer Extensa 15 (2540) Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000140.jpg
Acer Aspire ES...,$454.62,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000141.jpg
Lenovo V110-15...,$454.73,"Lenovo V110-15ISK, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000142.jpg
Acer Aspire A3...,$457.38,"Acer Aspire A315-51-33TG, Black 15.6"" HD, Core i3-7100U, 4GB DDR4, 128GB SSD, Windows 10 Home, ENG",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000143.jpg
Lenovo V110-15...,$465.95,"Lenovo V110-15IKB, 15.6"" HD, Core i5-7200U, 4GB, 500GB, DOS",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000144.jpg
Asus VivoBook...,$468.56,"Asus VivoBook 15 X540UA-DM260 Chocolate Black, 15.6"" FHD, Core i3-6006U, 4GB, 256GB SSD, Endless OS, En kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000145.jpg
Acer Aspire ES...,$469.1,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000146.jpg
Lenovo V510 Bl...,$484.23,"Lenovo V510 Black, 14"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000147.jpg
Acer Aspire ES...,$485.9,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i5-7200U, 4GB, 128GB SSD, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000148.jpg
Lenovo V510 Bl...,$487.8,"Lenovo V510 Black, 15.6"" HD, Core i3-6006U, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000149.jpg
Acer Swift 1 S...,$488.64,"Acer Swift 1 SF113-31 Silver, 13.3"" FHD, Pentium N4200, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000150.jpg
Dell Vostro 15,$488.78,"Dell Vostro 15 (3568) Black, 15.6"" FHD, Core i5-7200U, 4GB, 128GB SSD, Radeon R5 M420 2GB, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000151.jpg
Acer Aspire 3...,$494.71,"Acer Aspire 3 A315-51 Black, 15.6"" FHD, Core i3-7100U, 4GB, 500GB + 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000152.jpg
Dell Vostro 15...,$497.17,"Dell Vostro 15 (3568) Red, 15.6"" HD, Core i5-7200U, 4GB, 1TB, Radeon R5 M420 2GB, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000153.jpg
Lenovo V510 Bl...,$498.23,"Lenovo V510 Black, 15.6"" FHD, Core i3-7100U, 4GB, 128GB SSD, Windows 10 Pro",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000154.jpg
HP 250 G3,$520.99,"15.6"", Core i5-4210U, 4GB, 500GB, Windows 8.1",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000155.jpg
Acer Spin 5,$564.98,"Acer Spin 5 SP513-51 Black, 13.3"" FHD Touch, Core i3-7100U, 4GB, 128GB SSD, Windows 10 Home",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000156.jpg
HP 350 G1,$577.99,"15.6"", Core i5-4200U, 4GB, 750GB, Radeon HD8670M 2GB, Windows",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000157.jpg
Aspire E1-572G,$581.99,"15.6"", Core i5-4200U, 8GB, 1TB, Radeon R7 M265, Windows 8.1",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000158.jpg
Pavilion,$609.99,"15.6"", Core i5-4200U, 6GB, 750GB, Windows 8.1",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000159.jpg
Acer Aspire A5...,$679,"Acer Aspire A515-51-5654, Black, 15.6"", FHD, Core i5-8250U, 8GB DDR4, 256GB SSD, Windows 10 Home, ENG",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000160.jpg
Dell Inspiron...,$679,"Dell Inspiron 15 (5567) Fog Gray, 15.6"" FHD, Core i5-7200U, 8GB, 1TB, Radeon R7 M445 4GB, Linux",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000161.jpg
Asus VivoBook...,$729,"Asus VivoBook S14 (S406UA-BV041T) Starry Grey, 14"", Core i5-8250U, 8GB, 256GB SSD, Windows 10 Home, Eng kbd",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000162.jpg
ProBook,$739.99,"14"", Core i5 2.6GHz, 4GB, 500GB, Win7 Pro 64bit",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000163.jpg
Inspiron 15,$745.99,"Moon Silver, 15.6"", Core i7-4510U, 8GB, 1TB, Radeon HD R7 M265 2GB,",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000164.jpg
Asus ROG STRIX...,$799,"Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS",,/images/test-sites/e-commerce/items/cart2.png,,https://webscraper.io/test-sites/e-commerce/allinone/computers/laptops?page=2,,data/images/img_000165.jpg
